0.366,-3.357,-13.306,-33.691,-15.991,-7.080,0.122,5.432,-17.273,13.611,-11.841,18.860,10.498,-17.578,-1.526,3.967,-4.272,-23.376,12.390,5.798,9.521,-27.893,19.958,-46.448,46.387,7.690,-17.883,18.372,2.258,-42.480,47.729,48.096,-34.180,36.560,-31.433,-24.658,45.654,8.606,-33.630,3.784,2.625,-9.521,30.945,20.081,-18.860,37.476,1.709,17.761,-13.794,41.992,27.161,-31.372,-17.700,14.832,25.757,-16.113,-14.709,-93.384,-49.377,11.414
0.183,-1.892,-12.512,-34.851,-25.696,0.671,-18.555,3.601,-13.977,22.888,7.019,2.747,-14.526,14.893,5.066,-42.114,1.770,4.395,-15.259,6.287,11.230,-22.888,-26.001,41.809,-31.799,-12.329,6.287,13.733,-14.099,-5.310,17.456,0.732,3.662,-5.676,5.554,-5.127,-9.155,-0.671,11.780,10.803,-14.404,11.658,-14.343,-9.155,-1.587,-10.803,9.827,-34.119,-13.428,10.681,-13.672,-29.724,66.711,-13.672,-6.104,11.292,7.141,-13.977,4.761,33.875
0.366,0.183,0.366,-35.034,-66.406,-47.913,-15.503,0.488,-0.977,56.824,33.691,-31.494,-24.475,-25.635,9.583,30.823,52.612,56.702,10.010,-40.833,-48.218,-8.606,5.432,6.165,35.156,34.729,-5.188,-12.817,-25.757,-18.799,3.418,31.128,23.132,-9.155,-13.489,-31.555,15.381,-3.906,10.193,1.587,-15.076,0.977,-3.662,-30.151,-34.668,-4.822,25.940,48.950,49.988,-7.080,-40.710,-36.377,-30.762,8.667,50.842,32.410,25.452,-21.179,-35.461,-35.461
0.244,0.183,-10.071,-30.212,-64.880,-47.791,-26.306,-16.357,5.310,22.522,9.460,7.202,5.005,19.958,58.289,-5.737,-72.937,-69.885,-40.100,1.404,49.500,29.419,-15.381,-29.297,0.183,29.419,46.448,-6.775,-15.442,-16.174,-20.142,-14.404,-14.282,3.418,-1.221,36.072,34.180,-3.296,-9.583,3.113,7.629,-21.667,-32.959,-16.968,-1.587,-2.991,1.221,9.399,-10.498,-23.010,-14.282,7.446,-2.380,-13.367,2.686,-3.113,15.625,13.062,-8.972,3.662
0.366,0.000,-0.366,-39.551,-80.566,-56.213,-30.701,-10.376,-19.897,-6.531,16.235,51.819,28.503,2.808,14.099,5.554,-30.579,-34.058,8.789,11.169,16.296,-1.099,6.470,-9.338,8.545,82.214,90.210,43.762,-32.349,-69.763,-94.116,-79.895,30.396,43.335,17.212,15.869,-6.165,2.747,-38.208,16.113,4.028,-17.517,-26.367,28.687,26.550,-3.357,29.175,12.390,8.484,-21.240,-19.165,-19.043,-1.587,-2.930,5.371,-12.878,-19.897,4.150,3.418,-19.104
0.305,-0.671,-3.357,-26.672,-74.463,-65.491,-46.753,1.831,17.761,21.667,10.559,-0.488,-46.814,-64.392,-33.936,-5.493,8.118,4.883,43.091,36.194,-0.610,-25.879,-55.481,-56.519,-11.719,13.062,50.354,27.039,0.244,3.174,-11.902,-8.240,18.311,18.921,13.062,12.024,0.671,-5.615,-27.466,-15.198,2.136,3.296,53.894,-29.175,-17.517,-44.861,-54.504,-40.466,-21.729,13.306,40.649,24.719,9.705,-13.855,-18.860,-17.700,-15.320,17.700,11.047,-15.198
0.244,0.122,-6.348,-26.062,-70.862,-50.354,-12.939,2.380,13.794,13.367,12.207,-2.319,-14.404,-54.688,-50.781,-11.108,-0.671,13.062,-0.427,-3.418,-9.460,0.061,2.808,18.982,18.250,43.335,46.021,-4.089,-33.875,-38.147,-8.850,3.296,-4.395,14.282,12.024,-15.076,-33.264,-16.541,23.926,42.603,-17.212,-2.014,-5.981,-8.057,-4.456,0.732,-10.071,-19.409,-0.610,10.010,3.235,-1.526,-12.451,-36.194,-16.235,-15.991,-6.958,-2.502,-19.287,-9.216
0.244,0.061,-1.648,-31.250,-83.313,-64.514,-50.720,-12.390,12.512,34.607,27.527,-46.997,-51.453,-45.898,1.526,-0.061,-13.611,-21.301,-19.836,-17.456,-9.888,4.211,67.383,44.006,6.653,-11.963,-27.954,-9.644,30.701,13.000,9.460,36.316,18.372,5.615,-27.161,-16.785,-5.310,29.846,16.174,0.488,-21.118,-42.908,-43.335,1.404,-19.226,-7.935,-4.272,-7.019,10.010,35.034,5.066,-24.536,-1.648,-7.019,-0.854,0.549,24.048,-16.846,-22.278,14.771
0.488,0.610,-2.441,-16.541,-68.481,-29.724,-23.132,-4.211,-1.953,14.099,6.226,-17.029,-37.598,-66.284,-51.453,-28.320,-11.230,9.460,2.869,43.823,43.640,3.296,-22.827,-35.950,-10.620,25.146,28.442,25.940,4.517,15.320,-7.324,-28.137,-14.526,7.568,21.484,13.672,0.000,13.916,27.832,42.725,23.254,14.954,-26.184,-42.297,-13.062,11.292,-8.057,31.921,-8.179,-12.451,-20.935,-34.119,-37.781,-47.852,2.075,8.545,23.499,49.805,15.076,-26.367
0.305,0.427,0.366,-45.837,-86.487,-68.542,-47.363,-14.648,-6.958,27.710,61.218,-7.019,-48.523,-24.170,-16.785,-11.963,-0.610,39.307,41.077,28.137,15.686,-12.024,-5.310,-24.292,-17.151,-2.014,19.043,17.395,-8.789,4.456,15.564,14.526,23.254,11.414,-17.578,-20.447,-23.010,11.536,1.831,12.085,-6.287,-41.687,30.334,58.594,-20.813,-0.549,-21.851,-54.932,-18.677,-11.047,0.366,69.092,40.466,-10.071,-20.630,-33.691,-39.001,-16.357,-14.282,-13.855
0.183,-0.122,-1.953,-26.062,-98.022,-91.003,-25.452,0.671,20.386,34.729,26.733,18.372,-17.822,-9.033,-26.978,-8.606,19.958,19.775,14.893,1.160,-0.549,-5.798,24.170,7.996,-1.526,-4.089,-5.981,-9.460,7.446,5.066,19.531,11.292,-1.526,43.762,29.053,-1.160,0.000,-24.170,-11.902,-20.081,8.240,0.305,0.671,-7.019,5.737,11.780,-18.677,3.784,6.531,-35.828,-7.019,-19.470,-18.372,8.728,-0.427,-2.014,-12.939,8.789,-26.550,0.854
